id_titulo,id_pais,es_primario
2065,30,True
2066,54,True
2066,116,False
2067,54,True
2068,54,True
2069,116,True
2070,37,True
2071,37,True
2071,7,False
2071,39,False
2072,116,True
2073,116,True
2074,116,True
2075,46,True
2076,103,True
2077,116,True
2078,52,True
2079,54,True
2080,116,True
2080,13,False
2080,21,False
2080,37,False
2081,115,True
2082,21,True
2083,46,True
2084,116,True
2085,116,True
2086,115,True
2086,116,False
2087,46,True
2088,100,True
2088,4,False
2089,103,True
2090,54,True
2091,116,True
2092,109,True
2093,116,True
2094,25,True
2095,116,True
2095,85,False
2096,116,True
2097,116,True
2098,115,True
2099,116,True
2100,116,True
2101,116,True
2103,78,True
2104,46,True
2105,68,True
2106,116,True
2107,21,True
2108,116,True
2109,101,True
2110,116,True
2111,34,True
2112,5,True
2113,116,True
2114,116,True
2116,116,True
2117,78,True
2118,47,True
2119,116,True
2120,47,True
2121,115,True
2121,116,False
2122,116,True
2122,115,False
2122,21,False
2122,24,False
2123,101,True
2125,30,True
2126,93,True
2127,46,True
2128,16,True
2130,21,True
2131,116,True
2131,78,False
2132,115,True
2133,116,True
2134,116,True
2135,25,True
2136,116,True
2137,54,True
2138,37,True
2139,115,True
2139,116,False
2140,116,True
2140,37,False
2141,116,True
2142,46,True
2143,116,True
2144,116,True
2145,116,True
2146,54,True
2147,116,True
2149,78,True
2150,116,True
2150,21,False
2150,115,False
2151,39,True
2152,103,True
2154,39,True
2155,116,True
2156,116,True
2157,116,True
2158,116,True
2159,116,True
2160,116,True
2161,21,True
2162,117,True
2163,30,True
2163,116,False
2164,37,True
2166,116,True
2168,116,True
2169,16,True
2170,116,True
2171,116,True
2172,116,True
2173,116,True
2174,116,True
2175,21,True
2176,54,True
2177,116,True
2178,21,True
2179,21,True
2180,111,True
2180,116,False
2181,54,True
2182,116,True
2184,21,True
2185,115,True
2186,39,True
2187,46,True
2188,100,True
2189,116,True
2190,116,True
2191,116,True
2191,21,False
2192,84,True
2192,39,False
2192,79,False
2193,116,True
2194,46,True
2196,78,True
2197,72,True
2198,16,True
2198,37,False
2199,86,True
2200,116,True
2201,116,True
2202,116,True
2203,116,True
2204,116,True
2205,46,True
2206,24,True
2207,46,True
2208,24,True
2208,103,False
2208,101,False
2208,116,False
2209,116,True
2210,78,True
2211,103,True
2211,39,False
2212,54,True
2213,103,True
2214,115,True
2214,116,False
2215,116,True
2216,101,True
2217,100,True
2218,116,True
2219,79,True
2220,116,True
2221,43,True
2221,24,False
2222,115,True
2224,115,True
2225,37,True
2225,13,False
2225,63,False
2225,19,False
2226,37,True
2227,7,True
2228,115,True
2228,7,False
2229,116,True
2230,116,True
2231,16,True
2232,78,True
2233,116,True
2234,37,True
2234,13,False
2235,78,True
2236,68,True
2238,116,True
2239,12,True
2240,78,True
2241,52,True
2242,116,True
2243,7,True
2244,37,True
2245,100,True
2246,16,True
2247,116,True
2248,34,True
2249,116,True
2250,116,True
2251,116,True
2252,13,True
2254,54,True
2255,111,True
2256,101,True
2257,76,True
2258,116,True
2259,7,True
2260,116,True
2261,116,True
2261,37,False
2263,116,True
2263,24,False
2265,46,True
2266,46,True
2267,46,True
2268,46,True
2269,46,True
2270,46,True
2271,46,True
2272,46,True
2273,46,True
2274,46,True
2275,46,True
2276,110,True
2277,46,True
2278,46,True
2279,46,True
2280,46,True
2281,46,True
2282,46,True
2283,46,True
2284,116,True
2285,46,True
2286,46,True
2287,46,True
2288,46,True
2289,46,True
2290,46,True
2291,46,True
2292,46,True
2293,46,True
2294,103,True
2295,116,True
2296,47,True
2296,115,False
2297,107,True
2297,37,False
2297,13,False
2297,116,False
2298,54,True
2299,116,True
2300,116,True
2301,40,True
2302,116,True
2303,16,True
2304,116,True
2305,52,True
2306,115,True
2307,109,True
2308,116,True
2308,21,False
2309,103,True
2310,111,True
2311,21,True
2312,116,True
2312,39,False
2312,21,False
2313,111,True
2314,116,True
2315,115,True
2315,116,False
2316,116,True
2317,103,True
2317,37,False
2317,21,False
2317,116,False
2318,116,True
2318,68,False
2319,37,True
2320,52,True
2321,54,True
2322,116,True
2323,23,True
2323,52,False
2324,115,True
2324,78,False
2325,47,True
2326,78,True
2328,39,True
2328,116,False
2329,7,True
2330,25,True
2331,116,True
2332,116,True
2333,78,True
2334,85,True
2335,46,True
2337,46,True
2338,101,True
2339,46,True
2340,46,True
2341,46,True
2342,116,True
2343,46,True
2344,115,True
2345,23,True
2346,116,True
2347,116,True
2348,46,True
2349,78,True
2350,101,True
2351,116,True
2352,78,True
2353,116,True
2354,46,True
2355,37,True
2355,34,False
2356,116,True
2357,116,True
2358,116,True
2359,37,True
2360,16,True
2361,111,True
2362,34,True
2362,37,False
2363,116,True
2364,37,True
2364,16,False
2364,103,False
2364,13,False
2365,54,True
2366,34,True
2366,3,False
2367,37,True
2367,34,False
2368,34,True
2369,34,True
2370,34,True
2372,85,True
2373,110,True
2374,34,True
2375,60,True
2376,34,True
2377,34,True
2378,21,True
2378,101,False
2378,116,False
2379,116,True
2380,115,True
2380,116,False
2381,116,True
2382,78,True
2382,115,False
2383,116,True
2384,116,True
2385,115,True
2385,116,False
2386,5,True
2386,103,False
2387,65,True
2388,78,True
2389,116,True
2390,46,True
2391,116,True
2392,47,True
2393,46,True
2394,116,True
2396,116,True
2396,37,False
2396,21,False
2397,39,True
2398,116,True
2399,54,True
2400,54,True
2401,68,True
2402,86,True
2402,116,False
2403,114,True
2403,55,False
2403,60,False
2403,93,False
2404,93,True
2405,52,True
2406,116,True
2407,116,True
2408,116,True
2409,101,True
2410,16,True
2411,101,True
2412,116,True
2413,86,True
2414,46,True
2415,46,True
2416,116,True
2416,68,False
2416,103,False
2416,66,False
2417,116,True
2418,116,True
2419,34,True
2420,116,True
2421,46,True
2422,78,True
2423,116,True
2424,116,True
2424,21,False
2425,116,True
2427,54,True
2428,111,True
2429,111,True
2430,34,True
2431,116,True
2432,116,True
2434,34,True
2435,34,True
2436,34,True
2438,34,True
2439,34,True
2440,34,True
2441,21,True
2442,93,True
2442,114,False
2443,34,True
2444,34,True
2445,54,True
2446,46,True
2447,122,True
2448,101,True
2449,114,True
2450,54,True
2451,54,True
2452,54,True
2452,116,False
2453,101,True
2454,101,True
2455,116,True
2456,115,True
2456,39,False
2456,114,False
2456,76,False
2457,90,True
2457,116,False
2458,114,True
2459,46,True
2460,116,True
2461,37,True
2461,34,False
2462,50,True
2463,54,True
2464,114,True
2465,114,True
2466,5,True
2467,7,True
2468,68,True
2468,116,False
2469,7,True
2470,24,True
2471,116,True
2472,116,True
2473,46,True
2474,116,True
2475,47,True
2476,47,True
2477,115,True
2478,78,True
2479,54,True
2480,116,True
2481,21,True
2482,47,True
2483,58,True
2486,23,True
2487,101,True
2488,34,True
2491,34,True
2492,34,True
2493,34,True
2494,21,True
2494,78,False
2495,116,True
2497,115,True
2498,116,True
2499,68,True
2500,25,True
2501,46,True
2502,34,True
2503,34,True
2504,34,True
2505,34,True
2506,34,True
2507,34,True
2508,116,True
2509,116,True
2510,34,True
2511,34,True
2512,93,True
2512,75,False
2512,39,False
2512,55,False
2512,114,False
2512,116,False
2513,34,True
2514,78,True
2515,115,True
2516,116,True
2517,58,True
2518,101,True
2519,101,True
2520,116,True
2521,60,True
2522,103,True
2523,37,True
2524,116,True
2525,116,True
2526,54,True
2527,116,True
2528,110,True
2529,101,True
2530,7,True
2531,115,True
2531,103,False
2532,47,True
2533,47,True
2534,114,True
2535,46,True
2537,68,True
2538,78,True
2539,58,True
2540,46,True
2541,116,True
2542,114,True
2543,21,True
2544,116,True
2545,46,True
2546,46,True
2547,36,True
2547,37,False
2548,116,True
2549,116,True
2550,116,True
2551,52,True
2552,116,True
2553,21,True
2554,115,True
2554,39,False
2554,116,False
2554,37,False
2555,21,True
2556,114,True
2557,58,True
2558,24,True
2559,47,True
2560,116,True
2562,116,True
2563,46,True
2563,115,False
2563,24,False
2563,21,False
2563,54,False
2563,101,False
2563,116,False
2564,16,True
2565,46,True
2566,5,True
2567,116,True
2568,25,True
2571,116,True
2572,116,True
2573,116,True
2574,116,True
2576,116,True
2577,116,True
2578,116,True
2579,37,True
2579,13,False
2580,116,True
2581,116,True
2582,116,True
2583,116,True
2584,91,True
2585,100,True
2586,52,True
2586,115,False
2586,37,False
2587,54,True
2588,46,True
2589,21,True
2590,46,True
2591,7,True
2591,116,False
2592,116,True
2593,116,True
2597,116,True
2597,115,False
2598,116,True
2599,54,True
2600,116,True
2600,68,False
2600,25,False
2601,116,True
2601,21,False
2602,16,True
2603,54,True
2604,109,True
2605,116,True
2606,111,True
2607,101,True
2608,78,True
2609,116,True
2610,115,True
2611,46,True
2612,100,True
2613,111,True
2614,111,True
2614,46,False
2615,34,True
2616,111,True
2617,111,True
2618,52,True
2618,111,False
2619,111,True
2621,111,True
2622,111,True
2623,116,True
2624,34,True
2625,90,True
2626,46,True
2627,46,True
2628,116,True
2629,115,True
2630,46,True
2631,34,True
2632,101,True
2633,115,True
2633,116,False
2633,54,False
2634,34,True
2635,37,True
2635,13,False
2635,116,False
2636,34,True
2637,34,True
2638,34,True
2639,34,True
2641,115,True
2643,46,True
2644,111,True
2645,46,True
2646,54,True
2646,116,False
2647,47,True
2648,47,True
2649,68,True
2650,47,True
2651,101,True
2652,116,True
2653,116,True
2654,86,True
2655,78,True
2656,103,True
2657,21,True
2657,116,False
2657,115,False
2658,115,True
2659,54,True
2660,116,True
2661,88,True
2661,116,False
2661,25,False
2662,116,True
2663,116,True
2664,46,True
2665,46,True
2666,101,True
2667,116,True
2668,111,True
2669,37,True
2669,13,False
2670,68,True
2671,46,True
2672,39,True
2673,116,True
2674,103,True
2674,39,False
2675,117,True
2675,5,False
2676,37,True
2677,51,True
2678,116,True
2678,115,False
2678,54,False
2679,116,True
2680,16,True
2681,116,True
2682,111,True
2683,85,True
2684,46,True
2685,116,True
2686,46,True
2687,116,True
2688,78,True
2689,78,True
2690,116,True
2691,21,True
2692,116,True
2693,116,True
2693,5,False
2694,115,True
2694,52,False
2695,37,True
2696,116,True
2697,52,True
2698,116,True
2699,54,True
2701,85,True
2702,116,True
2703,116,True
2704,116,True
2705,116,True
2706,116,True
2707,50,True
2707,115,False
2708,116,True
2709,23,True
2710,116,True
2711,116,True
2712,103,True
2713,115,True
2713,37,False
2713,13,False
2713,21,False
2713,116,False
2714,54,True
2715,54,True
2716,46,True
2717,46,True
2717,116,False
2718,46,True
2719,116,True
2720,106,True
2721,46,True
2721,116,False
2722,46,True
2723,46,True
2724,46,True
2725,46,True
2726,46,True
2727,46,True
2728,116,True
2729,46,True
2730,46,True
2731,46,True
2732,46,True
2733,46,True
2734,46,True
2735,46,True
2736,46,True
2737,115,True
2738,46,True
2739,46,True
2741,54,True
2742,46,True
2743,115,True
2744,116,True
2745,75,True
2745,39,False
2745,30,False
2745,115,False
2746,116,True
2747,115,True
2748,46,True
2749,24,True
2750,116,True
2751,46,True
2752,46,True
2754,116,True
2755,116,True
2756,21,True
2757,46,True
2758,116,True
2759,21,True
2759,116,False
2761,46,True
2762,101,True
2763,116,True
2764,116,True
2765,116,True
2766,46,True
2767,46,True
2768,116,True
2769,21,True
2770,21,True
2771,21,True
2772,116,True
2774,44,True
2776,110,True
2777,39,True
2778,39,True
2779,116,True
2780,116,True
2781,44,True
2782,103,True
2783,116,True
2784,8,True
2784,39,False
2785,109,True
2785,24,False
2787,5,True
2789,116,True
2789,54,False
2790,68,True
2791,116,True
2792,116,True
2793,46,True
2794,115,True
2795,115,True
2796,116,True
2797,52,True
2798,37,True
2799,116,True
2800,54,True
2800,116,False
2801,93,True
2802,116,True
2803,106,True
2804,54,True
2805,75,True
2806,115,True
2807,116,True
2808,115,True
2808,116,False
2808,50,False
2809,116,True
2810,116,True
2811,46,True
2814,116,True
2816,46,True
2817,116,True
2818,100,True
2819,79,True
2820,7,True
2821,116,True
2822,101,True
2822,116,False
2823,116,True
2824,111,True
2825,45,True
2826,116,True
2827,116,True
2828,16,True
2828,115,False
2829,21,True
2829,116,False
2830,116,True
2831,80,True
2831,116,False
2833,100,True
2834,46,True
2835,37,True
2836,116,True
2837,116,True
2838,103,True
2839,116,True
2840,78,True
2842,46,True
2843,110,True
2844,90,True
2844,37,False
2844,107,False
2844,39,False
2845,116,True
2846,90,True
2847,103,True
2848,116,True
2848,21,False
2849,16,True
2850,116,True
2851,46,True
2852,100,True
2853,115,True
2854,116,True
2855,54,True
2856,39,True
2857,46,True
2860,116,True
2861,115,True
2861,116,False
2861,37,False
2862,116,True
2863,100,True
2864,116,True
2866,37,True
2867,115,True
2867,21,False
2867,116,False
2868,116,True
2869,25,True
2870,46,True
2871,100,True
2872,103,True
2873,68,True
2874,46,True
2875,116,True
2876,54,True
2877,54,True
2878,93,True
2879,78,True
2880,78,True
2881,116,True
2882,78,True
2883,78,True
2884,116,True
2886,78,True
2887,116,True
2888,116,True
2889,101,True
2890,116,True
2891,21,True
2892,116,True
2893,101,True
2895,5,True
2896,39,True
2897,46,True
2898,116,True
2899,46,True
2900,100,True
2901,16,True
2902,90,True
2902,115,False
2903,116,True
2904,37,True
2904,66,False
2904,116,False
2905,116,True
2906,116,True
2907,78,True
2908,116,True
2909,116,True
2911,28,True
2912,115,True
2912,37,False
2912,13,False
2912,50,False
2912,116,False
2913,85,True
2914,86,True
2915,39,True
2916,100,True
2917,46,True
2918,46,True
2919,78,True
2920,54,True
2921,116,True
2922,68,True
2922,116,False
2924,110,True
2925,100,True
2926,116,True
2927,116,True
2928,116,True
2929,116,True
2930,68,True
2931,47,True
2932,116,True
2933,116,True
2934,116,True
2934,79,False
2934,21,False
2935,86,True
2935,116,False
2936,46,True
2937,40,True
2938,116,True
2939,78,True
2940,116,True
2941,46,True
2942,21,True
2942,116,False
2944,116,True
2945,116,True
2946,54,True
2947,57,True
2947,116,False
2948,116,True
2949,116,True
2950,116,True
2951,116,True
2952,116,True
2953,116,True
2954,116,True
2955,46,True
2956,103,True
2957,116,True
2958,46,True
2959,54,True
2960,101,True
2961,116,True
2962,21,True
2962,100,False
2963,37,True
2963,101,False
2963,54,False
2963,116,False
2964,75,True
2965,115,True
2966,54,True
2967,54,True
2968,116,True
2969,116,True
2970,46,True
2971,54,True
2972,68,True
2973,37,True
2974,78,True
2975,52,True
2976,116,True
2977,103,True
2978,54,True
2979,116,True
2980,115,True
2981,116,True
2982,37,True
2982,13,False
2984,115,True
2985,16,True
2986,46,True
2987,46,True
2988,46,True
2989,116,True
2990,109,True
2991,100,True
2993,78,True
2994,116,True
2995,116,True
2996,116,True
2997,68,True
2998,116,True
2999,54,True
3000,109,True
3000,65,False
3001,116,True
3002,116,True
3003,117,True
3003,5,False
3003,39,False
3003,103,False
3004,116,True
3005,46,True
3006,116,True
3007,46,True
3008,116,True
3009,116,True
3009,115,False
3009,37,False
3009,39,False
3009,54,False
3010,116,True
3011,75,True
3012,21,True
3013,39,True
3014,116,True
3015,116,True
3016,24,True
3017,116,True
3017,37,False
3017,54,False
3018,116,True
3019,115,True
3019,37,False
3019,116,False
3020,54,True
3021,54,True
3022,115,True
3022,116,False
3023,46,True
3024,103,True
3024,37,False
3024,116,False
3025,116,True
3026,8,True
3027,116,True
3028,116,True
3029,37,True
3030,86,True
3032,116,True
3033,46,True
3034,116,True
3035,115,True
3036,116,True
3037,46,True
3038,116,True
3039,115,True
3040,7,True
3041,37,True
3042,116,True
3043,116,True
3044,116,True
3045,103,True
3046,115,True
3047,68,True
3048,21,True
3049,46,True
3050,116,True
3051,13,True
3052,47,True
3052,101,False
3052,96,False
3053,101,True
3054,21,True
3055,115,True
3056,54,True
3058,116,True
3059,116,True
3059,101,False
3060,101,True
3060,116,False
3061,46,True
3062,116,True
3063,116,True
3063,103,False
3064,101,True
3066,116,True
3067,75,True
3067,39,False
3067,52,False
3067,21,False
3068,103,True
3068,39,False
3068,30,False
3068,116,False
3069,68,True
3069,103,False
3070,54,True
3071,47,True
3072,101,True
3074,116,True
3075,101,True
3076,116,True
3077,101,True
3078,46,True
3079,46,True
3080,54,True
3081,116,True
3082,116,True
3083,79,True
3083,106,False
3085,101,True
3085,21,False
3085,116,False
3085,24,False
3086,101,True
3088,24,True
3089,54,True
3090,54,True
3091,100,True
3092,5,True
3092,117,False
3092,95,False
3093,116,True
3095,52,True
3096,37,True
3097,116,True
3098,116,True
3099,54,True
3100,116,True
3101,51,True
3101,116,False
3102,37,True
3102,54,False
3103,116,True
3104,54,True
3105,68,True
3106,116,True
3107,116,True
3108,116,True
3109,116,True
3110,7,True
3111,78,True
3112,67,True
3112,100,False
3113,78,True
3115,78,True
3117,115,True
3117,52,False
3118,116,True
3118,86,False
3119,116,True
3119,68,False
3120,37,True
3121,86,True
3122,115,True
3122,116,False
3123,116,True
3124,116,True
3125,11,True
3126,115,True
3126,116,False
3126,39,False
3126,30,False
3126,13,False
3126,54,False
3127,46,True
3128,101,True
3129,116,True
3130,101,True
3131,78,True
3132,46,True
3133,46,True
3134,46,True
3135,46,True
3135,39,False
3136,46,True
3137,46,True
3138,54,True
3140,46,True
3141,78,True
3142,46,True
3143,46,True
3144,46,True
3145,40,True
3146,46,True
3147,116,True
3148,46,True
3149,116,True
3150,46,True
3151,116,True
3152,78,True
3153,100,True
3154,78,True
3156,109,True
3158,115,True
3159,46,True
3159,115,False
3159,21,False
3159,116,False
3160,34,True
3161,116,True
3162,116,True
3163,116,True
3164,46,True
3165,16,True
3166,116,True
3167,78,True
3169,116,True
3170,115,True
3170,116,False
3171,54,True
3172,78,True
3173,116,True
3174,54,True
3175,16,True
3176,116,True
3177,103,True
3179,78,True
3180,115,True
3180,78,False
3181,116,True
3182,116,True
3183,116,True
3184,116,True
3185,24,True
3186,25,True
3187,116,True
3188,116,True
3189,116,True
3190,46,True
3191,116,True
3192,85,True
3192,116,False
3193,116,True
3194,46,True
3195,7,True
3196,46,True
3197,46,True
3198,115,True
3199,46,True
3201,110,True
3202,46,True
3203,37,True
3204,90,True
3204,17,False
3204,44,False
3205,101,True
3206,117,True
3206,42,False
3207,46,True
3208,37,True
3208,94,False
3208,13,False
3209,115,True
3209,21,False
3210,78,True
3211,37,True
3212,100,True
3213,68,True
3213,116,False
3213,103,False
3213,25,False
3215,78,True
3216,78,True
3218,78,True
3219,116,True
3220,54,True
3221,16,True
3222,116,True
3223,37,True
3224,116,True
3225,46,True
3227,21,True
3227,79,False
3228,116,True
3229,116,True
3230,116,True
3231,86,True
3233,68,True
3234,46,True
3235,103,True
3236,116,True
3237,24,True
3238,37,True
3239,116,True
3240,54,True
3241,116,True
3242,116,True
3243,116,True
3244,16,True
3245,116,True
3246,96,True
3246,116,False
3247,116,True
3247,21,False
3248,116,True
3249,116,True
3250,110,True
3251,116,True
3252,46,True
3253,39,True
3254,68,True
3255,46,True
3256,37,True
3257,116,True
3259,109,True
3260,36,True
3260,39,False
3260,13,False
3261,116,True
3262,115,True
3262,37,False
3263,116,True
3263,23,False
3264,109,True
3265,115,True
3265,54,False
3265,116,False
3266,25,True
3267,5,True
3268,46,True
3269,46,True
3270,116,True
3271,101,True
3272,54,True
3273,54,True
3274,103,True
3274,115,False
3275,109,True
3276,116,True
3277,109,True
3278,101,True
3279,46,True
3279,116,False
3280,68,True
3281,54,True
3282,110,True
3283,116,True
3284,111,True
3286,37,True
3287,110,True
3288,5,True
3288,116,False
3288,68,False
3289,101,True
3290,116,True
3291,116,True
3292,24,True
3293,116,True
3294,46,True
3295,115,True
3296,115,True
3296,21,False
3296,116,False
3297,116,True
3298,37,True
3299,25,True
3300,46,True
3301,116,True
3302,54,True
3303,24,True
3303,43,False
3304,16,True
3305,116,True
3306,116,True
3307,115,True
3308,116,True
3309,101,True
3310,116,True
3311,115,True
3312,116,True
3313,46,True
3314,116,True
3315,116,True
3316,116,True
3317,116,True
3318,116,True
3318,21,False
3319,116,True
3320,116,True
3320,101,False
3320,54,False
3321,116,True
3321,21,False
3322,116,True
3323,116,True
3324,116,True
3324,21,False
3325,116,True
3326,116,True
3327,103,True
3328,116,True
3329,37,True
3330,116,True
3331,116,True
3332,116,True
3333,115,True
3334,54,True
3335,46,True
3336,116,True
3337,54,True
3338,116,True
3339,116,True
3340,54,True
3341,54,True
3342,54,True
3343,116,True
3343,54,False
3344,116,True
3345,116,True
3346,21,True
3346,7,False
3348,115,True
3348,44,False
3348,7,False
3349,52,True
3349,13,False
3350,68,True
3351,21,True
3352,5,True
3352,103,False
3353,39,True
3354,68,True
3355,5,True
3356,116,True
3356,54,False
3357,109,True
3359,101,True
3360,46,True
3361,101,True
3363,116,True
3364,116,True
3365,116,True
3366,68,True
3366,116,False
3367,115,True
3368,24,True
3369,24,True
3370,116,True
3371,16,True
3372,111,True
3373,116,True
3374,103,True
3375,116,True
3375,115,False
3375,39,False
3376,5,True
3378,37,True
3379,103,True
3380,116,True
3381,107,True
3382,24,True
3383,116,True
3384,116,True
3385,96,True
3385,65,False
3386,116,True
3387,116,True
3388,43,True
3388,24,False
3389,116,True
3390,115,True
3392,37,True
3392,13,False
3392,63,False
3392,90,False
3392,21,False
3392,116,False
3393,100,True
3393,78,False
3399,116,True
3401,115,True
3402,115,True
3403,111,True
3404,46,True
3406,103,True
3407,116,True
3408,78,True
3409,115,True
3410,116,True
3411,75,True
3412,78,True
3413,46,True
3414,47,True
3415,24,True
3416,7,True
3417,101,True
3418,116,True
3419,116,True
3420,101,True
3421,101,True
3422,116,True
3422,115,False
3423,116,True
3424,111,True
3425,21,True
3426,37,True
3427,101,True
3428,111,True
3429,116,True
3430,116,True
3431,116,True
3432,78,True
3433,54,True
3434,37,True
3435,103,True
3435,37,False
3438,54,True
3439,116,True
3440,116,True
3441,116,True
3442,116,True
3443,116,True
3444,47,True
3445,68,True
3446,101,True
3447,46,True
3448,115,True
3448,43,False
3449,111,True
3450,115,True
3450,21,False
3451,21,True
3451,116,False
3452,111,True
3453,115,True
3454,116,True
3455,116,True
3457,116,True
3458,116,True
3459,116,True
3460,68,True
3461,116,True
3462,101,True
3463,101,True
3464,46,True
3465,46,True
3466,75,True
3467,46,True
3468,46,True
3469,46,True
3471,101,True
3472,116,True
3473,39,True
3473,116,False
3474,101,True
3475,101,True
3476,116,True
3477,116,True
3478,116,True
3479,115,True
3481,54,True
3482,46,True
3483,111,True
3484,5,True
3485,116,True
3485,21,False
3486,116,True
3487,46,True
3488,43,True
3488,24,False
3489,68,True
3490,116,True
3491,116,True
3491,68,False
3492,7,True
3495,116,True
3496,116,True
3497,46,True
3498,116,True
3499,46,True
3500,101,True
3501,116,True
3503,39,True
3504,103,True
3505,116,True
3506,116,True
3507,103,True
3508,111,True
3509,21,True
3510,46,True
3511,101,True
3512,115,True
3513,116,True
3514,116,True
3515,116,True
3516,116,True
3517,46,True
3518,116,True
3519,116,True
3520,54,True
3521,111,True
3522,37,True
3523,24,True
3524,116,True
3526,116,True
3527,116,True
3528,116,True
3529,116,True
3529,115,False
3530,115,True
3531,46,True
3532,46,True
3533,46,True
3534,111,True
3535,37,True
3536,116,True
3537,80,True
3538,46,True
3539,16,True
3539,116,False
3541,116,True
3542,54,True
3543,30,True
3543,16,False
3543,37,False
3543,87,False
3543,106,False
3544,115,True
3545,116,True
3546,114,True
3547,24,True
3547,115,False
3549,25,True
3550,23,True
3552,115,True
3552,116,False
3553,25,True
3554,116,True
3554,21,False
3555,103,True
3556,116,True
3557,16,True
3558,116,True
3559,115,True
3560,116,True
3561,43,True
3562,116,True
3564,46,True
3565,46,True
3566,24,True
3566,109,False
3567,46,True
3568,116,True
3570,46,True
3570,111,False
3572,116,True
3573,85,True
3574,115,True
3575,115,True
3576,103,True
3577,5,True
3578,91,True
3579,116,True
3580,25,True
3581,101,True
3581,116,False
3582,116,True
3583,116,True
3584,116,True
3585,21,True
3586,24,True
3587,103,True
3588,103,True
3589,116,True
3589,54,False
3590,46,True
3590,116,False
3591,109,True
3592,16,True
3594,46,True
3595,46,True
3596,116,True
3597,68,True
3598,116,True
3599,116,True
3601,116,True
3602,116,True
3603,46,True
3604,116,True
3605,16,True
3606,116,True
3607,101,True
3608,60,True
3609,116,True
3610,65,True
3610,96,False
3610,43,False
3611,101,True
3612,101,True
3613,101,True
3614,101,True
3615,101,True
3616,116,True
3617,46,True
3618,116,True
3619,85,True
3620,116,True
3621,116,True
3622,116,True
3623,116,True
3624,116,True
3624,54,False
3625,116,True
3626,68,True
3627,75,True
3628,116,True
3630,115,True
3630,116,False
3631,46,True
3632,46,True
3633,110,True
3634,7,True
3635,21,True
3637,116,True
3638,103,True
3639,85,True
3639,96,False
3640,37,True
3640,13,False
3641,101,True
3642,5,True
3643,116,True
3644,116,True
3645,7,True
3645,21,False
3646,116,True
3647,116,True
3648,43,True
3649,43,True
3650,43,True
3650,24,False
3651,43,True
3651,24,False
3652,43,True
3653,103,True
3654,116,True
3655,116,True
3656,46,True
3657,101,True
3658,116,True
3659,46,True
3660,116,True
3661,24,True
3662,46,True
3663,116,True
3664,54,True
3665,54,True
3666,54,True
3667,54,True
3668,116,True
3669,103,True
3670,106,True
3671,109,True
3671,24,False
3671,37,False
3671,116,False
3673,39,True
3674,101,True
3676,37,True
3676,116,False
3677,39,True
3677,52,False
3679,103,True
3680,116,True
3681,116,True
3682,5,True
3683,24,True
3684,116,True
3686,116,True
3687,116,True
3688,7,True
3689,110,True
3690,110,True
3691,101,True
3692,116,True
3693,116,True
3694,116,True
3695,37,True
3696,37,True
3697,54,True
3698,116,True
3698,103,False
3699,110,True
3700,46,True
3701,116,True
3702,46,True
3703,116,True
3704,25,True
3704,84,False
3704,115,False
3705,116,True
3706,7,True
3707,68,True
3708,7,True
3708,116,False
3709,103,True
3710,115,True
3712,68,True
3713,54,True
3714,46,True
3715,46,True
3716,116,True
3717,54,True
3718,110,True
3718,24,False
3718,116,False
3719,5,True
3719,116,False
3720,25,True
3721,54,True
3722,116,True
3723,5,True
3724,54,True
3725,54,True
3726,116,True
3727,76,True
3728,116,True
3729,54,True
3730,46,True
3731,37,True
3732,116,True
3733,16,True
3734,116,True
3735,116,True
3736,39,True
3737,54,True
3738,54,True
3739,106,True
3739,116,False
3740,46,True
3741,46,True
3742,54,True
3743,24,True
3744,103,True
3745,13,True
3746,116,True
3747,37,True
3747,13,False
3748,16,True
3750,116,True
3751,46,True
3752,116,True
3753,116,True
3754,116,True
3755,68,True
3756,55,True
3757,116,True
3758,47,True
3759,116,True
3760,116,True
3761,65,True
3762,117,True
3762,103,False
3762,68,False
3763,116,True
3764,103,True
3765,7,True
3766,46,True
3767,37,True
3767,63,False
3767,21,False
3768,39,True
3769,46,True
3770,116,True
3771,116,True
3772,116,True
3773,39,True
3774,54,True
3775,115,True
3776,75,True
3777,116,True
3778,116,True
3779,116,True
3780,116,True
3781,101,True
3782,46,True
3783,109,True
3784,46,True
3785,54,True
3786,90,True
3787,43,True
3788,21,True
3789,46,True
3791,46,True
3792,24,True
3793,116,True
3794,101,True
3795,116,True
3796,116,True
3798,8,True
3799,116,True
3800,116,True
3801,116,True
3802,116,True
3804,116,True
3804,68,False
3805,46,True
3806,116,True
3807,116,True
3808,68,True
3809,68,True
3810,103,True
3811,30,True
3811,103,False
3812,103,True
3813,116,True
3814,85,True
3816,52,True
3817,116,True
3818,115,True
3819,116,True
3820,46,True
3821,115,True
3822,115,True
3823,46,True
3824,5,True
3826,116,True
3827,54,True
3828,116,True
3829,116,True
3830,116,True
3831,76,True
3832,24,True
3832,43,False
3833,23,True
3833,5,False
3834,37,True
3835,43,True
3835,24,False
3836,116,True
3837,103,True
3839,16,True
3840,24,True
3841,116,True
3842,116,True
3843,109,True
3853,101,True
3855,58,True
3856,60,True
3858,115,True
3858,13,False
3858,106,False
3859,24,True
3860,116,True
3861,68,True
3862,21,True
3862,16,False
3863,103,True
3864,116,True
3865,115,True
3866,101,True
